PE,TIM,DI_0,DI_1,DI_2,DI_3,AI_0 EgF,AI_0 PEgF,AI_0 Evt,AI_1 EgF,AI_1 PEgF,AI_1 Evt,AI_2 EgF,AI_2 PEgF,AI_2 Evt,AI_3 EgF,AI_3 PEgF,AI_3 Evt
P   ,06/04/2022 19:09,0,0,0,0,20.599,0,22.299,0,14.037,0,0,0,,,,
P   ,06/04/2022 19:10,0,0,0,0,20.599,0,22.265,0,14.14,0,0,0,,,,
P   ,06/04/2022 19:11,0,0,0,0,20.599,0,22.249,0,14.156,0,0,0,,,,
P   ,06/04/2022 19:12,0,0,0,0,20.599,0,22.215,0,14.224,0,0,0,,,,
P   ,06/04/2022 19:13,0,0,0,0,20.587,0,22.181,0,14.293,0,0,0,,,,
P   ,06/04/2022 19:14,0,0,0,0,20.587,0,22.146,0,14.309,0,0,0,,,,
P   ,06/04/2022 19:15,0,0,0,0,20.587,0,22.146,0,14.343,0,0,0,,,,
P   ,06/04/2022 19:16,0,0,0,0,20.587,0,22.112,0,14.463,0,0,0,,,,
P   ,06/04/2022 19:17,0,0,0,0,20.587,0,22.095,0,14.479,0,0,0,,,,
P   ,06/04/2022 19:18,0,0,0,0,20.587,0,22.095,0,14.479,0,0,0,,,,
P   ,06/04/2022 19:19,0,0,0,0,20.587,0,22.095,0,14.446,0,0,0,,,,
P   ,06/04/2022 19:20,0,0,0,0,20.587,0,22.112,0,14.412,0,0,0,,,,
P   ,06/04/2022 19:21,0,0,0,0,20.587,0,22.129,0,14.343,0,0,0,,,,
P   ,06/04/2022 19:22,0,0,0,0,20.587,0,22.146,0,14.309,0,0,0,,,,
P   ,06/04/2022 19:23,0,0,0,0,20.587,0,22.163,0,14.276,0,0,0,,,,
P   ,06/04/2022 19:24,0,0,0,0,20.587,0,22.146,0,14.276,0,0,0,,,,
P   ,06/04/2022 19:25,0,0,0,0,20.587,0,22.163,0,14.224,0,0,0,,,,
P   ,06/04/2022 19:26,0,0,0,0,20.587,0,22.181,0,14.207,0,0,0,,,,
P   ,06/04/2022 19:27,0,0,0,0,20.587,0,22.181,0,14.156,0,0,0,,,,
P   ,06/04/2022 19:28,0,0,0,0,20.587,0,22.198,0,14.089,0,0,0,,,,
P   ,06/04/2022 19:29,0,0,0,0,20.587,0,22.215,0,14.054,0,0,0,,,,
P   ,06/04/2022 19:30,0,0,0,0,20.587,0,22.215,0,14.02,0,0,0,,,,
P   ,06/04/2022 19:31,0,0,0,0,20.587,0,22.232,0,13.987,0,0,0,,,,
P   ,06/04/2022 19:32,0,0,0,0,20.587,0,22.215,0,14.003,0,0,0,,,,
P   ,06/04/2022 19:33,0,0,0,0,20.587,0,22.232,0,13.936,0,0,0,,,,
P   ,06/04/2022 19:34,0,0,0,0,20.587,0,22.249,0,13.953,0,0,0,,,,
P   ,06/04/2022 19:35,0,0,0,0,20.587,0,22.249,0,13.919,0,0,0,,,,
P   ,06/04/2022 19:36,0,0,0,0,20.587,0,22.249,0,13.901,0,0,0,,,,
P   ,06/04/2022 19:37,0,0,0,0,20.587,0,22.265,0,13.85,0,0,0,,,,
P   ,06/04/2022 19:38,0,0,0,0,20.587,0,22.265,0,13.783,0,0,0,,,,
P   ,06/04/2022 19:39,0,0,0,0,20.587,0,22.265,0,13.766,0,0,0,,,,
P   ,06/04/2022 19:40,0,0,0,0,20.575,0,22.265,0,13.731,0,0,0,,,,
P   ,06/04/2022 19:41,0,0,0,0,20.575,0,22.265,0,13.766,0,0,0,,,,
P   ,06/04/2022 19:42,0,0,0,0,20.575,0,22.265,0,13.714,0,0,0,,,,
P   ,06/04/2022 19:43,0,0,0,0,20.575,0,22.282,0,13.731,0,0,0,,,,
P   ,06/04/2022 19:44,0,0,0,0,20.575,0,22.282,0,13.697,0,0,0,,,,
P   ,06/04/2022 19:45,0,0,0,0,20.587,0,22.282,0,13.596,0,0,0,,,,
P   ,06/04/2022 19:46,0,0,0,0,20.587,0,22.265,0,13.494,0,0,0,,,,
P   ,06/04/2022 19:47,0,0,0,0,20.587,0,22.265,0,13.527,0,0,0,,,,
P   ,06/04/2022 19:48,0,0,0,0,20.587,0,22.232,0,13.68,0,0,0,,,,
P   ,06/04/2022 19:49,0,0,0,0,20.587,0,22.181,0,13.714,0,0,0,,,,
P   ,06/04/2022 19:50,0,0,0,0,20.587,0,22.146,0,13.884,0,0,0,,,,
P   ,06/04/2022 19:51,0,0,0,0,20.587,0,22.112,0,13.884,0,0,0,,,,
P   ,06/04/2022 19:52,0,0,0,0,20.587,0,22.079,0,13.987,0,0,0,,,,
P   ,06/04/2022 19:53,0,0,0,0,20.587,0,22.062,0,14.003,0,0,0,,,,
P   ,06/04/2022 19:54,0,0,0,0,20.575,0,22.045,0,14.037,0,0,0,,,,
P   ,06/04/2022 19:55,0,0,0,0,20.575,0,22.028,0,14.089,0,0,0,,,,
P   ,06/04/2022 19:56,0,0,0,0,20.575,0,21.993,0,14.156,0,0,0,,,,
P   ,06/04/2022 19:57,0,0,0,0,20.575,0,21.993,0,14.224,0,0,0,,,,
P   ,06/04/2022 19:58,0,0,0,0,20.575,0,21.976,0,14.19,0,0,0,,,,
P   ,06/04/2022 19:59,0,0,0,0,20.575,0,21.993,0,14.207,0,0,0,,,,
P   ,06/04/2022 20:00,0,0,0,0,20.575,0,22.01,0,14.156,0,0,0,,,,
P   ,06/04/2022 20:01,0,0,0,0,20.575,0,22.028,0,14.106,0,0,0,,,,
P   ,06/04/2022 20:02,0,0,0,0,20.575,0,22.045,0,14.02,0,0,0,,,,
P   ,06/04/2022 20:03,0,0,0,0,20.575,0,22.028,0,14.072,0,0,0,,,,
P   ,06/04/2022 20:04,0,0,0,0,20.575,0,22.045,0,14.02,0,0,0,,,,
P   ,06/04/2022 20:05,0,0,0,0,20.575,0,22.045,0,13.97,0,0,0,,,,
P   ,06/04/2022 20:06,0,0,0,0,20.575,0,22.062,0,13.936,0,0,0,,,,
P   ,06/04/2022 20:07,0,0,0,0,20.575,0,22.062,0,13.936,0,0,0,,,,
P   ,06/04/2022 20:08,0,0,0,0,20.575,0,22.079,0,13.901,0,0,0,,,,
P   ,06/04/2022 20:09,0,0,0,0,20.575,0,22.079,0,13.901,0,0,0,,,,
P   ,06/04/2022 20:10,0,0,0,0,20.575,0,22.062,0,13.901,0,0,0,,,,
P   ,06/04/2022 20:11,0,0,0,0,20.575,0,22.062,0,13.919,0,0,0,,,,
P   ,06/04/2022 20:12,0,0,0,0,20.575,0,22.079,0,13.901,0,0,0,,,,
P   ,06/04/2022 20:13,0,0,0,0,20.575,0,22.062,0,13.884,0,0,0,,,,
P   ,06/04/2022 20:14,0,0,0,0,20.575,0,22.062,0,13.85,0,0,0,,,,
P   ,06/04/2022 20:15,0,0,0,0,20.575,0,22.079,0,13.85,0,0,0,,,,
P   ,06/04/2022 20:16,0,0,0,0,20.575,0,22.079,0,13.833,0,0,0,,,,
P   ,06/04/2022 20:17,0,0,0,0,20.575,0,22.079,0,13.766,0,0,0,,,,
P   ,06/04/2022 20:18,0,0,0,0,20.575,0,22.079,0,13.766,0,0,0,,,,
P   ,06/04/2022 20:19,0,0,0,0,20.575,0,22.095,0,13.697,0,0,0,,,,
P   ,06/04/2022 20:20,0,0,0,0,20.575,0,22.095,0,13.697,0,0,0,,,,
P   ,06/04/2022 20:21,0,0,0,0,20.575,0,22.112,0,13.664,0,0,0,,,,
P   ,06/04/2022 20:22,0,0,0,0,20.575,0,22.129,0,13.63,0,0,0,,,,
P   ,06/04/2022 20:23,0,0,0,0,20.575,0,22.129,0,13.544,0,0,0,,,,
P   ,06/04/2022 20:24,0,0,0,0,20.575,0,22.129,0,13.578,0,0,0,,,,
P   ,06/04/2022 20:25,0,0,0,0,20.575,0,22.146,0,13.494,0,0,0,,,,
P   ,06/04/2022 20:26,0,0,0,0,20.575,0,22.146,0,13.494,0,0,0,,,,
P   ,06/04/2022 20:27,0,0,0,0,20.575,0,22.146,0,13.511,0,0,0,,,,
P   ,06/04/2022 20:28,0,0,0,0,20.575,0,22.146,0,13.494,0,0,0,,,,
P   ,06/04/2022 20:29,0,0,0,0,20.575,0,22.129,0,13.494,0,0,0,,,,
P   ,06/04/2022 20:30,0,0,0,0,20.575,0,22.112,0,13.527,0,0,0,,,,
P   ,06/04/2022 20:31,0,0,0,0,20.575,0,22.095,0,13.596,0,0,0,,,,
P   ,06/04/2022 20:32,0,0,0,0,20.575,0,22.095,0,13.544,0,0,0,,,,
P   ,06/04/2022 20:33,0,0,0,0,20.575,0,22.095,0,13.46,0,0,0,,,,
P   ,06/04/2022 20:34,0,0,0,0,20.575,0,22.095,0,13.425,0,0,0,,,,
P   ,06/04/2022 20:35,0,0,0,0,20.575,0,22.095,0,13.408,0,0,0,,,,
P   ,06/04/2022 20:36,0,0,0,0,20.575,0,22.062,0,13.341,0,0,0,,,,
P   ,06/04/2022 20:37,0,0,0,0,20.575,0,22.028,0,13.596,0,0,0,,,,
P   ,06/04/2022 20:38,0,0,0,0,20.575,0,21.993,0,13.714,0,0,0,,,,
P   ,06/04/2022 20:39,0,0,0,0,20.575,0,21.959,0,13.731,0,0,0,,,,
P   ,06/04/2022 20:40,0,0,0,0,20.575,0,21.926,0,13.783,0,0,0,,,,
P   ,06/04/2022 20:41,0,0,0,0,20.575,0,21.909,0,13.817,0,0,0,,,,
P   ,06/04/2022 20:42,0,0,0,0,20.575,0,21.875,0,13.833,0,0,0,,,,
P   ,06/04/2022 20:43,0,0,0,0,20.575,0,21.875,0,13.919,0,0,0,,,,
P   ,06/04/2022 20:44,0,0,0,0,20.575,0,21.858,0,13.987,0,0,0,,,,
P   ,06/04/2022 20:45,0,0,0,0,20.575,0,21.84,0,14.037,0,0,0,,,,
P   ,06/04/2022 20:46,0,0,0,0,20.575,0,21.84,0,13.987,0,0,0,,,,
P   ,06/04/2022 20:47,0,0,0,0,20.563,0,21.858,0,13.953,0,0,0,,,,
P   ,06/04/2022 20:48,0,0,0,0,20.563,0,21.875,0,13.901,0,0,0,,,,
P   ,06/04/2022 20:49,0,0,0,0,20.563,0,21.892,0,13.833,0,0,0,,,,
P   ,06/04/2022 20:50,0,0,0,0,20.563,0,21.926,0,13.748,0,0,0,,,,
P   ,06/04/2022 20:51,0,0,0,0,20.563,0,21.926,0,13.748,0,0,0,,,,
P   ,06/04/2022 20:52,0,0,0,0,20.563,0,21.942,0,13.714,0,0,0,,,,
P   ,06/04/2022 20:53,0,0,0,0,20.563,0,21.942,0,13.68,0,0,0,,,,
P   ,06/04/2022 20:54,0,0,0,0,20.563,0,21.959,0,13.647,0,0,0,,,,
P   ,06/04/2022 20:55,0,0,0,0,20.563,0,21.959,0,13.613,0,0,0,,,,
P   ,06/04/2022 20:56,0,0,0,0,20.563,0,21.976,0,13.561,0,0,0,,,,
P   ,06/04/2022 20:57,0,0,0,0,20.563,0,21.993,0,13.544,0,0,0,,,,
P   ,06/04/2022 20:58,0,0,0,0,20.563,0,21.993,0,13.494,0,0,0,,,,
P   ,06/04/2022 20:59,0,0,0,0,20.563,0,21.993,0,13.511,0,0,0,,,,
P   ,06/04/2022 21:00,0,0,0,0,20.563,0,21.993,0,13.477,0,0,0,,,,
P   ,06/04/2022 21:01,0,0,0,0,20.563,0,21.993,0,13.443,0,0,0,,,,
P   ,06/04/2022 21:02,0,0,0,0,20.563,0,21.993,0,13.477,0,0,0,,,,
P   ,06/04/2022 21:03,0,0,0,0,20.563,0,22.01,0,13.443,0,0,0,,,,
P   ,06/04/2022 21:04,0,0,0,0,20.563,0,22.01,0,13.374,0,0,0,,,,
P   ,06/04/2022 21:05,0,0,0,0,20.563,0,21.993,0,13.408,0,0,0,,,,
P   ,06/04/2022 21:06,0,0,0,0,20.563,0,22.01,0,13.408,0,0,0,,,,
P   ,06/04/2022 21:07,0,0,0,0,20.563,0,22.01,0,13.341,0,0,0,,,,
P   ,06/04/2022 21:08,0,0,0,0,20.563,0,22.01,0,13.341,0,0,0,,,,
P   ,06/04/2022 21:09,0,0,0,0,20.563,0,22.01,0,13.341,0,0,0,,,,
P   ,06/04/2022 21:10,0,0,0,0,20.563,0,22.01,0,13.324,0,0,0,,,,
P   ,06/04/2022 21:11,0,0,0,0,20.563,0,21.993,0,13.324,0,0,0,,,,
P   ,06/04/2022 21:12,0,0,0,0,20.563,0,22.028,0,13.272,0,0,0,,,,
P   ,06/04/2022 21:13,0,0,0,0,20.563,0,22.01,0,13.29,0,0,0,,,,
P   ,06/04/2022 21:14,0,0,0,0,20.563,0,22.01,0,13.272,0,0,0,,,,
P   ,06/04/2022 21:15,0,0,0,0,20.563,0,21.993,0,13.324,0,0,0,,,,
P   ,06/04/2022 21:16,0,0,0,0,20.563,0,21.993,0,13.307,0,0,0,,,,
P   ,06/04/2022 21:17,0,0,0,0,20.563,0,21.959,0,13.341,0,0,0,,,,
P   ,06/04/2022 21:18,0,0,0,0,20.563,0,21.942,0,13.341,0,0,0,,,,
P   ,06/04/2022 21:19,0,0,0,0,20.563,0,21.926,0,13.443,0,0,0,,,,
P   ,06/04/2022 21:20,0,0,0,0,20.563,0,21.909,0,13.408,0,0,0,,,,
P   ,06/04/2022 21:21,0,0,0,0,20.563,0,21.892,0,13.477,0,0,0,,,,
P   ,06/04/2022 21:22,0,0,0,0,20.563,0,21.875,0,13.46,0,0,0,,,,
P   ,06/04/2022 21:23,0,0,0,0,20.563,0,21.875,0,13.544,0,0,0,,,,
P   ,06/04/2022 21:24,0,0,0,0,20.563,0,21.858,0,13.511,0,0,0,,,,
P   ,06/04/2022 21:25,0,0,0,0,20.563,0,21.858,0,13.494,0,0,0,,,,
P   ,06/04/2022 21:26,0,0,0,0,20.575,0,21.858,0,13.408,0,0,0,,,,
P   ,06/04/2022 21:27,0,0,0,0,20.575,0,21.858,0,13.374,0,0,0,,,,
P   ,06/04/2022 21:28,0,0,0,0,20.575,0,21.858,0,13.408,0,0,0,,,,
P   ,06/04/2022 21:29,0,0,0,0,20.575,0,21.823,0,13.527,0,0,0,,,,
P   ,06/04/2022 21:30,0,0,0,0,20.575,0,21.789,0,13.494,0,0,0,,,,
P   ,06/04/2022 21:31,0,0,0,0,20.575,0,21.773,0,13.664,0,0,0,,,,
P   ,06/04/2022 21:32,0,0,0,0,20.563,0,21.756,0,13.664,0,0,0,,,,
P   ,06/04/2022 21:33,0,0,0,0,20.563,0,21.722,0,13.664,0,0,0,,,,
P   ,06/04/2022 21:34,0,0,0,0,20.563,0,21.722,0,13.664,0,0,0,,,,
P   ,06/04/2022 21:35,0,0,0,0,20.563,0,21.722,0,13.68,0,0,0,,,,
P   ,06/04/2022 21:36,0,0,0,0,20.563,0,21.739,0,13.647,0,0,0,,,,
P   ,06/04/2022 21:37,0,0,0,0,20.563,0,21.756,0,13.578,0,0,0,,,,
P   ,06/04/2022 21:38,0,0,0,0,20.563,0,21.756,0,13.544,0,0,0,,,,
P   ,06/04/2022 21:39,0,0,0,0,20.563,0,21.789,0,13.544,0,0,0,,,,
P   ,06/04/2022 21:40,0,0,0,0,20.563,0,21.789,0,13.494,0,0,0,,,,
P   ,06/04/2022 21:41,0,0,0,0,20.563,0,21.789,0,13.46,0,0,0,,,,
P   ,06/04/2022 21:42,0,0,0,0,20.563,0,21.806,0,13.443,0,0,0,,,,
P   ,06/04/2022 21:43,0,0,0,0,20.563,0,21.806,0,13.408,0,0,0,,,,
P   ,06/04/2022 21:44,0,0,0,0,20.563,0,21.84,0,13.374,0,0,0,,,,
P   ,06/04/2022 21:45,0,0,0,0,20.563,0,21.858,0,13.307,0,0,0,,,,
P   ,06/04/2022 21:46,0,0,0,0,20.563,0,21.858,0,13.255,0,0,0,,,,
P   ,06/04/2022 21:47,0,0,0,0,20.563,0,21.858,0,13.255,0,0,0,,,,
P   ,06/04/2022 21:48,0,0,0,0,20.563,0,21.84,0,13.307,0,0,0,,,,
P   ,06/04/2022 21:49,0,0,0,0,20.563,0,21.84,0,13.29,0,0,0,,,,
P   ,06/04/2022 21:50,0,0,0,0,20.563,0,21.858,0,13.238,0,0,0,,,,
P   ,06/04/2022 21:51,0,0,0,0,20.552,0,21.875,0,13.188,0,0,0,,,,
P   ,06/04/2022 21:52,0,0,0,0,20.552,0,21.875,0,13.154,0,0,0,,,,
P   ,06/04/2022 21:53,0,0,0,0,20.552,0,21.875,0,13.154,0,0,0,,,,
P   ,06/04/2022 21:54,0,0,0,0,20.552,0,21.858,0,13.171,0,0,0,,,,
P   ,06/04/2022 21:55,0,0,0,0,20.552,0,21.875,0,13.137,0,0,0,,,,
P   ,06/04/2022 21:56,0,0,0,0,20.552,0,21.875,0,13.137,0,0,0,,,,
P   ,06/04/2022 21:57,0,0,0,0,20.563,0,21.892,0,13.085,0,0,0,,,,
P   ,06/04/2022 21:58,0,0,0,0,20.563,0,21.892,0,13.068,0,0,0,,,,
P   ,06/04/2022 21:59,0,0,0,0,20.563,0,21.892,0,13.068,0,0,0,,,,
P   ,06/04/2022 22:00,0,0,0,0,20.552,0,21.892,0,13.035,0,0,0,,,,
P   ,06/04/2022 22:01,0,0,0,0,20.552,0,21.892,0,13.051,0,0,0,,,,
P   ,06/04/2022 22:02,0,0,0,0,20.552,0,21.909,0,12.984,0,0,0,,,,
P   ,06/04/2022 22:03,0,0,0,0,20.552,0,21.892,0,13.018,0,0,0,,,,
P   ,06/04/2022 22:04,0,0,0,0,20.552,0,21.892,0,13.001,0,0,0,,,,
P   ,06/04/2022 22:05,0,0,0,0,20.552,0,21.892,0,13.018,0,0,0,,,,
P   ,06/04/2022 22:06,0,0,0,0,20.552,0,21.875,0,13.001,0,0,0,,,,
P   ,06/04/2022 22:07,0,0,0,0,20.552,0,21.858,0,13.051,0,0,0,,,,
P   ,06/04/2022 22:08,0,0,0,0,20.552,0,21.84,0,13.035,0,0,0,,,,
P   ,06/04/2022 22:09,0,0,0,0,20.552,0,21.84,0,13.102,0,0,0,,,,
P   ,06/04/2022 22:10,0,0,0,0,20.552,0,21.823,0,13.068,0,0,0,,,,
P   ,06/04/2022 22:11,0,0,0,0,20.552,0,21.823,0,13.137,0,0,0,,,,
P   ,06/04/2022 22:12,0,0,0,0,20.552,0,21.789,0,13.154,0,0,0,,,,
P   ,06/04/2022 22:13,0,0,0,0,20.552,0,21.773,0,13.204,0,0,0,,,,
P   ,06/04/2022 22:14,0,0,0,0,20.552,0,21.756,0,13.204,0,0,0,,,,
P   ,06/04/2022 22:15,0,0,0,0,20.552,0,21.739,0,13.238,0,0,0,,,,
P   ,06/04/2022 22:16,0,0,0,0,20.552,0,21.722,0,13.238,0,0,0,,,,
P   ,06/04/2022 22:17,0,0,0,0,20.552,0,21.705,0,13.272,0,0,0,,,,
P   ,06/04/2022 22:18,0,0,0,0,20.552,0,21.705,0,13.29,0,0,0,,,,
P   ,06/04/2022 22:19,0,0,0,0,20.563,0,21.687,0,13.307,0,0,0,,,,
P   ,06/04/2022 22:20,0,0,0,0,20.563,0,21.705,0,13.341,0,0,0,,,,
P   ,06/04/2022 22:21,0,0,0,0,20.563,0,21.687,0,13.391,0,0,0,,,,
P   ,06/04/2022 22:22,0,0,0,0,20.563,0,21.67,0,13.374,0,0,0,,,,
P   ,06/04/2022 22:23,0,0,0,0,20.563,0,21.67,0,13.408,0,0,0,,,,
P   ,06/04/2022 22:24,0,0,0,0,20.563,0,21.653,0,13.374,0,0,0,,,,
P   ,06/04/2022 22:25,0,0,0,0,20.563,0,21.67,0,13.374,0,0,0,,,,
P   ,06/04/2022 22:26,0,0,0,0,20.563,0,21.687,0,13.272,0,0,0,,,,
P   ,06/04/2022 22:27,0,0,0,0,20.563,0,21.67,0,13.272,0,0,0,,,,
P   ,06/04/2022 22:28,0,0,0,0,20.563,0,21.67,0,13.255,0,0,0,,,,
P   ,06/04/2022 22:29,0,0,0,0,20.563,0,21.653,0,13.221,0,0,0,,,,
P   ,06/04/2022 22:30,0,0,0,0,20.563,0,21.653,0,13.238,0,0,0,,,,
P   ,06/04/2022 22:31,0,0,0,0,20.563,0,21.636,0,13.307,0,0,0,,,,
P   ,06/04/2022 22:32,0,0,0,0,20.563,0,21.619,0,13.324,0,0,0,,,,
P   ,06/04/2022 22:33,0,0,0,0,20.563,0,21.603,0,13.29,0,0,0,,,,
P   ,06/04/2022 22:34,0,0,0,0,20.563,0,21.619,0,13.357,0,0,0,,,,
P   ,06/04/2022 22:35,0,0,0,0,20.563,0,21.619,0,13.324,0,0,0,,,,
P   ,06/04/2022 22:36,0,0,0,0,20.552,0,21.636,0,13.272,0,0,0,,,,
P   ,06/04/2022 22:37,0,0,0,0,20.552,0,21.636,0,13.255,0,0,0,,,,
P   ,06/04/2022 22:38,0,0,0,0,20.552,0,21.653,0,13.221,0,0,0,,,,
P   ,06/04/2022 22:39,0,0,0,0,20.552,0,21.653,0,13.204,0,0,0,,,,
P   ,06/04/2022 22:40,0,0,0,0,20.552,0,21.653,0,13.188,0,0,0,,,,
P   ,06/04/2022 22:41,0,0,0,0,20.552,0,21.67,0,13.171,0,0,0,,,,
P   ,06/04/2022 22:42,0,0,0,0,20.552,0,21.67,0,13.12,0,0,0,,,,
P   ,06/04/2022 22:43,0,0,0,0,20.552,0,21.67,0,13.12,0,0,0,,,,
P   ,06/04/2022 22:44,0,0,0,0,20.552,0,21.67,0,13.12,0,0,0,,,,
P   ,06/04/2022 22:45,0,0,0,0,20.552,0,21.67,0,13.102,0,0,0,,,,
P   ,06/04/2022 22:46,0,0,0,0,20.552,0,21.67,0,13.085,0,0,0,,,,
P   ,06/04/2022 22:47,0,0,0,0,20.552,0,21.67,0,13.137,0,0,0,,,,
P   ,06/04/2022 22:48,0,0,0,0,20.552,0,21.653,0,13.12,0,0,0,,,,
P   ,06/04/2022 22:49,0,0,0,0,20.552,0,21.653,0,13.085,0,0,0,,,,
P   ,06/04/2022 22:50,0,0,0,0,20.552,0,21.653,0,13.085,0,0,0,,,,
P   ,06/04/2022 22:51,0,0,0,0,20.552,0,21.67,0,13.102,0,0,0,,,,
P   ,06/04/2022 22:52,0,0,0,0,20.552,0,21.67,0,13.035,0,0,0,,,,
P   ,06/04/2022 22:53,0,0,0,0,20.552,0,21.67,0,13.035,0,0,0,,,,
P   ,06/04/2022 22:54,0,0,0,0,20.552,0,21.687,0,13.035,0,0,0,,,,
P   ,06/04/2022 22:55,0,0,0,0,20.552,0,21.67,0,12.984,0,0,0,,,,
P   ,06/04/2022 22:56,0,0,0,0,20.552,0,21.67,0,13.018,0,0,0,,,,
P   ,06/04/2022 22:57,0,0,0,0,20.552,0,21.67,0,13.001,0,0,0,,,,
P   ,06/04/2022 22:58,0,0,0,0,20.552,0,21.653,0,13.035,0,0,0,,,,
P   ,06/04/2022 22:59,0,0,0,0,20.552,0,21.653,0,13.001,0,0,0,,,,
P   ,06/04/2022 23:00,0,0,0,0,20.552,0,21.636,0,13.001,0,0,0,,,,
P   ,06/04/2022 23:01,0,0,0,0,20.552,0,21.636,0,13.018,0,0,0,,,,
P   ,06/04/2022 23:02,0,0,0,0,20.552,0,21.636,0,13.035,0,0,0,,,,
P   ,06/04/2022 23:03,0,0,0,0,20.552,0,21.619,0,13.068,0,0,0,,,,
P   ,06/04/2022 23:04,0,0,0,0,20.552,0,21.619,0,13.051,0,0,0,,,,
P   ,06/04/2022 23:05,0,0,0,0,20.54,0,21.603,0,13.051,0,0,0,,,,
P   ,06/04/2022 23:06,0,0,0,0,20.54,0,21.586,0,13.102,0,0,0,,,,
P   ,06/04/2022 23:07,0,0,0,0,20.54,0,21.569,0,13.085,0,0,0,,,,
P   ,06/04/2022 23:08,0,0,0,0,20.54,0,21.569,0,13.188,0,0,0,,,,
P   ,06/04/2022 23:09,0,0,0,0,20.54,0,21.569,0,13.154,0,0,0,,,,
P   ,06/04/2022 23:10,0,0,0,0,20.552,0,21.534,0,13.154,0,0,0,,,,
P   ,06/04/2022 23:11,0,0,0,0,20.552,0,21.534,0,13.221,0,0,0,,,,
P   ,06/04/2022 23:12,0,0,0,0,20.552,0,21.5,0,13.238,0,0,0,,,,
P   ,06/04/2022 23:13,0,0,0,0,20.552,0,21.517,0,13.255,0,0,0,,,,
P   ,06/04/2022 23:14,0,0,0,0,20.552,0,21.5,0,13.272,0,0,0,,,,
P   ,06/04/2022 23:15,0,0,0,0,20.552,0,21.5,0,13.29,0,0,0,,,,
P   ,06/04/2022 23:16,0,0,0,0,20.552,0,21.5,0,13.307,0,0,0,,,,
P   ,06/04/2022 23:17,0,0,0,0,20.552,0,21.5,0,13.272,0,0,0,,,,
P   ,06/04/2022 23:18,0,0,0,0,20.552,0,21.517,0,13.204,0,0,0,,,,
P   ,06/04/2022 23:19,0,0,0,0,20.552,0,21.517,0,13.154,0,0,0,,,,
P   ,06/04/2022 23:20,0,0,0,0,20.552,0,21.534,0,13.171,0,0,0,,,,
P   ,06/04/2022 23:21,0,0,0,0,20.552,0,21.534,0,13.171,0,0,0,,,,
P   ,06/04/2022 23:22,0,0,0,0,20.552,0,21.534,0,13.051,0,0,0,,,,
P   ,06/04/2022 23:23,0,0,0,0,20.552,0,21.534,0,13.154,0,0,0,,,,
P   ,06/04/2022 23:24,0,0,0,0,20.552,0,21.534,0,13.085,0,0,0,,,,
P   ,06/04/2022 23:25,0,0,0,0,20.552,0,21.5,0,13.12,0,0,0,,,,
P   ,06/04/2022 23:26,0,0,0,0,20.552,0,21.483,0,13.154,0,0,0,,,,
P   ,06/04/2022 23:27,0,0,0,0,20.552,0,21.466,0,13.272,0,0,0,,,,
P   ,06/04/2022 23:28,0,0,0,0,20.552,0,21.45,0,13.221,0,0,0,,,,
P   ,06/04/2022 23:29,0,0,0,0,20.552,0,21.433,0,13.324,0,0,0,,,,
P   ,06/04/2022 23:30,0,0,0,0,20.552,0,21.45,0,13.272,0,0,0,,,,
P   ,06/04/2022 23:31,0,0,0,0,20.552,0,21.466,0,13.221,0,0,0,,,,
P   ,06/04/2022 23:32,0,0,0,0,20.54,0,21.483,0,13.154,0,0,0,,,,
P   ,06/04/2022 23:33,0,0,0,0,20.54,0,21.5,0,13.137,0,0,0,,,,
P   ,06/04/2022 23:34,0,0,0,0,20.54,0,21.5,0,13.085,0,0,0,,,,
P   ,06/04/2022 23:35,0,0,0,0,20.54,0,21.534,0,13.035,0,0,0,,,,
P   ,06/04/2022 23:36,0,0,0,0,20.54,0,21.534,0,12.984,0,0,0,,,,
P   ,06/04/2022 23:37,0,0,0,0,20.54,0,21.534,0,12.967,0,0,0,,,,
P   ,06/04/2022 23:38,0,0,0,0,20.54,0,21.552,0,12.915,0,0,0,,,,
P   ,06/04/2022 23:39,0,0,0,0,20.54,0,21.569,0,12.915,0,0,0,,,,
P   ,06/04/2022 23:40,0,0,0,0,20.54,0,21.569,0,12.915,0,0,0,,,,
P   ,06/04/2022 23:41,0,0,0,0,20.54,0,21.569,0,12.865,0,0,0,,,,
P   ,06/04/2022 23:42,0,0,0,0,20.54,0,21.569,0,12.865,0,0,0,,,,
P   ,06/04/2022 23:43,0,0,0,0,20.54,0,21.552,0,12.848,0,0,0,,,,
P   ,06/04/2022 23:44,0,0,0,0,20.54,0,21.552,0,12.898,0,0,0,,,,
P   ,06/04/2022 23:45,0,0,0,0,20.54,0,21.552,0,12.848,0,0,0,,,,
P   ,06/04/2022 23:46,0,0,0,0,20.54,0,21.552,0,12.848,0,0,0,,,,
P   ,06/04/2022 23:47,0,0,0,0,20.54,0,21.552,0,12.848,0,0,0,,,,
P   ,06/04/2022 23:48,0,0,0,0,20.54,0,21.552,0,12.881,0,0,0,,,,
P   ,06/04/2022 23:49,0,0,0,0,20.54,0,21.552,0,12.814,0,0,0,,,,
P   ,06/04/2022 23:50,0,0,0,0,20.54,0,21.569,0,12.814,0,0,0,,,,
